subject_id,defaulted,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m
s_000557,1,10173.7,0.49,29,7360.5,0
s_000558,0,39671.45,2.98,20,36455.29,0
s_000559,1,23196.74,1.62,16,22462.23,0
s_000560,0,24803.18,2.4,0,24356.56,1
s_000561,1,28529.16,1.59,0,16119.55,1
s_000562,0,28206.67,1.8,1,15190.72,1
s_000563,1,12093.0,0.0,20,7690.85,2
s_000564,0,11730.85,0.95,0,8270.39,0
s_000565,0,10455.43,4.4,23,7511.96,0
s_000566,0,32778.77,6.62,20,30642.23,0
s_000567,0,28162.66,1.0,24,15945.58,1
s_000568,0,52840.24,0.96,51,54513.71,0
s_000569,0,45728.69,5.86,14,36397.29,0
s_000570,0,20768.04,0.0,18,17405.2,0
s_000571,0,16401.77,0.0,34,10060.9,1
s_000572,0,26898.37,1.39,0,7679.38,1
s_000573,0,27498.82,0.0,24,14598.28,0
s_000574,0,20333.7,6.5,18,12454.3,0
s_000575,0,26550.7,3.86,26,16177.42,1
s_000576,0,32577.11,6.74,18,18303.0,0
s_000577,0,23965.21,5.42,16,15563.64,3
s_000578,0,43630.52,3.31,20,39251.56,3
s_000579,0,23375.84,1.23,35,21124.34,2
s_000580,0,42749.79,2.16,14,35448.45,3
s_000581,0,19018.32,0.35,25,8791.85,1
s_000582,0,22935.28,0.38,45,11538.62,0
s_000583,0,22226.82,2.82,24,18322.27,0
s_000584,0,41903.27,3.61,35,19647.38,2
s_000585,1,30640.39,2.41,6,8723.87,2
s_000586,1,30366.95,0.0,31,17556.55,2
s_000587,0,29560.08,5.67,28,18820.86,0
s_000588,0,33425.91,4.6,29,17700.44,0
s_000589,0,31634.99,2.06,44,14819.71,2
s_000590,1,49078.28,4.7,31,32997.8,1
s_000591,0,17958.86,3.64,31,14568.96,4
s_000592,0,51610.0,3.16,26,37462.91,0
s_000593,0,27107.48,0.0,26,24618.62,0
s_000594,1,22537.16,6.87,14,14722.4,3
s_000595,1,30344.01,6.34,30,14667.42,2
s_000596,0,30886.49,4.49,51,26625.56,0
s_000597,0,57126.09,3.48,26,48628.35,2
s_000598,1,23542.95,1.74,15,24360.67,6
s_000599,0,32542.1,9.3,15,23649.9,0
s_000600,0,25744.27,5.46,52,7972.97,0
s_000601,1,10485.31,1.51,32,5777.12,1
s_000602,1,26314.23,0.0,20,26057.95,1
s_000603,1,16688.99,1.59,0,15587.97,3
s_000604,1,4837.43,5.39,17,2364.84,0
s_000605,0,25557.11,5.0,59,14527.15,0
s_000606,0,23718.02,1.29,6,11212.98,3
s_000607,1,36099.69,0.0,35,15119.5,2
s_000608,0,18638.42,2.32,11,7607.69,2
s_000609,0,45669.73,4.83,9,29703.95,1
s_000610,0,26412.64,1.28,0,24212.88,4
s_000611,1,29365.27,5.64,35,17569.16,4
s_000612,0,21844.29,2.78,7,16888.5,0
s_000613,0,30062.1,4.92,33,19281.91,0
s_000614,0,30305.69,6.07,15,16674.33,0
s_000615,0,25752.66,3.05,19,13492.35,3
s_000616,0,23217.71,0.77,4,20539.47,0
s_000617,0,25103.15,4.82,34,17174.55,2
s_000618,1,16696.76,6.08,26,13208.12,1
s_000619,1,36590.08,6.42,37,20069.83,0
s_000620,0,3000.0,7.4,51,3042.37,2
s_000621,1,22677.77,5.35,10,10105.59,1
s_000622,0,31595.83,0.25,4,19192.74,0
s_000623,0,20256.79,3.08,44,6992.3,2
s_000624,0,43174.59,2.63,11,37123.54,0
s_000625,0,34786.33,6.66,34,9629.04,2
s_000626,0,37799.47,4.06,32,33490.7,2
s_000627,0,27325.11,5.62,0,10033.61,0
s_000628,0,19629.33,0.55,2,16113.57,0
s_000629,0,23126.59,1.34,31,21137.28,2
s_000630,0,11137.95,3.59,9,6285.83,0
s_000631,1,31225.26,3.42,13,28259.12,2
s_000632,0,18691.75,5.17,38,9938.16,2
s_000633,0,28904.72,1.83,40,21076.57,0
s_000634,0,45830.62,1.82,42,37131.87,0
s_000635,1,53125.36,0.44,17,32018.9,0
s_000636,0,20653.24,8.44,19,5518.95,1
s_000637,0,46174.78,4.74,26,13281.28,0
s_000638,1,31298.83,4.95,28,27212.22,1
s_000639,0,35607.19,5.64,29,14826.24,1
s_000640,0,15415.87,4.33,33,15735.43,1
s_000641,0,48208.96,0.0,0,38381.84,0
s_000642,0,41031.21,2.87,14,23610.69,0
s_000643,0,23201.57,4.6,23,25836.17,2
s_000644,0,46933.25,4.93,50,30395.09,2
s_000645,0,38235.44,0.52,54,28685.95,3
s_000646,0,10526.32,5.68,0,4732.59,2
s_000647,0,23816.07,3.84,29,22655.11,0
s_000648,0,9107.67,3.2,64,9872.25,0
s_000649,0,31536.63,1.24,14,23334.31,2
s_000650,1,39116.06,3.99,9,40756.2,0
s_000651,0,46343.89,1.44,12,10700.85,2
s_000652,0,16989.73,0.67,50,15315.21,0
s_000653,1,28022.72,4.15,22,24339.43,1
s_000654,0,32546.29,2.91,12,14117.8,2
s_000655,0,21762.9,6.29,40,17212.77,0
s_000656,0,17685.72,1.94,20,14320.17,0
s_000657,0,6599.84,5.58,17,3372.3,0
s_000658,0,50937.06,6.92,52,14510.72,0
s_000659,0,23230.23,3.47,0,18413.94,0
s_000660,0,34670.89,3.56,12,36246.2,0
s_000661,0,21097.5,0.0,28,14816.84,0
s_000662,0,20330.84,0.0,23,22955.25,0
s_000663,0,30140.55,1.47,43,21585.65,1
s_000664,0,19636.38,3.14,27,18367.84,0
s_000665,0,3000.0,2.61,14,2149.05,1
s_000666,1,16101.25,2.88,38,7457.05,0
s_000667,0,38936.46,3.08,17,11158.1,0
s_000668,0,42461.56,0.0,0,12961.49,0
s_000669,1,23540.93,0.0,19,28067.89,4
s_000670,0,37346.09,3.81,27,29944.08,0
s_000671,0,3000.0,0.0,8,2262.59,1
s_000672,0,34751.78,1.43,13,17427.56,1
s_000673,0,22287.04,5.71,32,17799.89,2
s_000674,1,25660.5,1.37,26,20059.21,1
s_000675,0,18565.86,0.0,10,13253.01,0
s_000676,0,42736.27,5.88,53,43018.46,1
s_000677,0,17673.6,5.79,39,9983.2,0
s_000678,0,42559.13,2.43,0,12129.15,3
s_000679,1,12764.01,0.98,0,12852.96,0
s_000680,0,32378.23,6.59,4,10963.17,2
s_000681,0,11333.55,7.02,10,12022.74,0
s_000682,0,17519.5,0.4,40,14412.82,2
s_000683,0,10732.94,7.19,9,5941.86,1
s_000684,0,21611.08,4.62,25,9976.57,0
s_000685,0,36784.1,3.69,21,24372.89,2
s_000686,0,23031.35,7.81,45,16723.58,3
s_000687,1,24002.34,3.73,45,13166.06,1
s_000688,0,27514.0,3.37,26,20345.62,0
s_000689,0,34917.96,6.11,1,8661.08,2
s_000690,0,26315.09,2.96,37,30803.93,0
s_000691,1,30940.49,4.3,6,19488.68,0
s_000692,0,24578.51,0.0,35,10350.5,1
s_000693,0,21738.11,5.14,57,17382.4,0
s_000694,0,25519.06,0.15,42,12431.84,0
s_000695,0,49452.24,3.16,1,40951.79,0
s_000696,0,15810.23,8.53,12,10740.11,2
s_000697,0,45501.82,0.48,31,30692.53,0
s_000698,0,18282.47,2.74,48,10895.13,0
s_000699,0,32419.79,2.52,51,12153.44,1
s_000700,1,12375.66,0.74,14,14048.1,2
s_000701,0,27017.93,4.21,37,18434.79,0
s_000702,0,47410.97,5.39,36,40078.98,3
s_000703,0,9476.72,7.08,83,4267.44,0
s_000704,1,18493.14,0.0,33,14463.61,0
s_000705,1,27962.51,1.6,21,25127.04,0
s_000706,0,22985.41,1.41,10,12699.1,0
s_000707,0,48026.01,5.53,27,30296.25,0
s_000708,1,31695.75,0.0,58,21614.5,3
s_000709,0,33536.27,5.71,18,33143.53,0
s_000710,0,31440.44,4.51,17,18723.58,0
s_000711,0,17919.02,0.74,35,5835.33,3
s_000712,0,16797.62,2.94,10,13849.58,0
s_000713,0,37710.15,6.21,6,16640.4,2
s_000714,0,38264.25,2.73,41,27536.6,0
s_000715,0,36669.6,1.43,73,13608.96,0
s_000716,0,12518.96,0.93,19,5477.01,1
s_000717,0,17393.14,0.66,49,9155.17,3
s_000718,0,22681.27,5.42,3,11293.87,0
s_000719,1,29171.22,9.71,26,20785.68,1
s_000720,0,41733.4,4.93,1,49850.21,0
s_000721,1,27836.04,2.85,42,27311.34,0
s_000722,0,42354.7,0.0,43,31138.5,0
s_000723,0,37753.09,7.27,57,28484.46,2
s_000724,0,18142.03,5.49,20,18890.97,2
s_000725,0,43272.9,5.65,22,29620.37,0
s_000726,0,3000.0,6.49,22,2661.87,3
s_000727,0,11707.4,7.16,23,6671.57,2
s_000728,0,40900.44,4.58,41,23403.87,0
s_000729,0,32132.98,3.08,12,27883.51,1
s_000730,0,50338.32,5.38,35,24285.81,3
s_000731,1,17031.61,0.0,3,16350.92,0
s_000732,0,23389.78,4.95,31,8312.32,0
s_000733,0,3000.0,2.55,24,1964.55,0
s_000734,0,51511.91,1.64,28,32657.71,3
s_000735,0,37310.51,5.92,43,24192.83,2
s_000736,1,39864.47,1.49,23,22590.18,1
s_000737,0,28830.62,2.88,27,18973.69,2
s_000738,0,37592.7,2.0,36,29881.65,2
s_000739,0,21668.95,3.61,44,22216.06,1
s_000740,0,25346.38,1.36,24,12563.31,1
s_000741,0,48154.98,1.15,14,32732.73,2
s_000742,1,41075.75,0.0,0,15055.95,0
s_000743,0,26255.35,3.75,0,12383.23,0
s_000744,0,17196.16,1.84,73,12149.95,1
s_000745,0,39270.96,0.33,44,41087.29,2
s_000746,0,35778.52,3.74,24,33958.15,0
s_000747,0,45714.41,0.62,39,35810.26,0
s_000748,0,5056.41,4.0,44,2982.77,2
s_000749,0,20755.38,2.07,20,17680.73,0
s_000750,0,36658.7,1.03,21,27439.43,0
s_000751,0,28178.32,8.7,6,15493.21,0
s_000752,0,38882.66,0.0,27,14863.5,1
s_000753,0,15228.82,6.24,22,6500.96,1
s_000754,1,10909.75,0.46,3,7436.66,1
s_000755,1,42222.01,2.28,1,21093.0,1
s_000756,0,38785.89,4.16,0,22774.22,1
s_000757,0,21979.08,0.0,45,8709.07,0
s_000758,0,32948.9,3.6,33,26807.64,0
s_000759,0,43055.89,0.0,13,37384.84,0
s_000760,0,32287.28,0.66,30,23453.32,1
s_000761,0,26699.82,3.26,2,20458.86,0
s_000762,0,12820.37,6.71,27,9087.1,1
s_000763,0,35364.51,2.02,3,16840.87,2
s_000764,0,30413.42,0.61,11,15124.18,2
s_000765,0,11103.4,7.08,63,9161.18,1
s_000766,0,20970.17,2.5,27,18497.13,0
s_000767,0,3000.0,3.96,40,1723.43,0
s_000768,0,13285.58,0.64,18,12381.59,1
s_000769,1,3000.0,5.88,40,1821.56,1
s_000770,0,28071.55,1.19,38,17467.5,3
s_000771,0,35259.57,2.83,3,20903.59,1
s_000772,1,21699.24,1.58,36,13564.85,0
s_000773,0,39070.17,2.33,43,32701.06,0
s_000774,1,37461.54,1.63,39,31044.46,2
s_000775,0,18727.9,0.0,6,10836.72,1
s_000776,0,15149.48,0.13,44,7392.65,4
s_000777,0,21668.22,0.38,12,11101.74,0
s_000778,0,13394.02,2.17,16,11007.33,2
s_000779,0,21885.95,2.58,0,10850.3,0
s_000780,0,44866.19,0.0,3,33313.23,2
s_000781,1,9664.56,1.3,11,10213.53,1
s_000782,0,12308.24,2.5,20,14179.2,0
s_000783,0,32244.05,1.71,34,7999.43,2
s_000784,1,19779.26,1.84,3,19139.55,4
s_000785,0,38725.8,3.37,30,29691.06,1
s_000786,0,32871.75,1.99,63,39744.4,0
s_000787,0,30766.31,1.05,53,20943.98,1
s_000788,0,33204.96,0.0,16,33813.81,2
s_000789,0,30974.77,0.31,38,28161.82,0
s_000790,1,5375.05,2.15,6,3221.09,4
s_000791,1,13872.25,2.82,53,11812.89,2
s_000792,1,20073.14,0.67,47,12242.86,2
s_000793,0,39821.5,1.62,0,19812.8,0
s_000794,0,16963.13,4.67,32,10255.58,1
s_000795,0,30590.33,5.63,56,16606.45,1
s_000796,0,14704.29,2.09,17,11019.23,3
s_000797,0,18380.3,0.0,0,18582.05,1
s_000798,0,33129.54,1.58,23,20574.83,0
s_000799,0,34440.58,5.99,31,29414.38,0
s_000800,0,33256.31,8.73,28,25222.65,1
s_000801,0,19830.17,2.59,26,13364.29,1
s_000802,0,43505.72,1.02,38,12749.18,0
s_000803,1,9477.31,1.73,51,9939.9,2
s_000804,0,30829.01,2.98,31,20620.08,2
s_000805,1,13371.43,6.18,22,6019.24,2
s_000806,0,28556.52,1.58,0,27360.9,1
s_000807,0,4403.37,6.04,11,2294.98,2
s_000808,0,23377.0,0.0,35,17861.27,1
s_000809,0,37527.38,1.39,11,18423.42,0
s_000810,1,23923.5,3.67,18,21688.88,0
s_000811,0,16155.99,0.47,35,5349.33,0
s_000812,0,46016.75,4.01,48,34233.3,0
s_000813,0,20653.95,6.0,19,17264.19,0
s_000814,0,48653.36,0.0,14,22229.79,0
s_000815,0,47016.24,3.63,16,32279.95,0
s_000816,1,27896.56,0.91,21,22679.05,2
s_000817,1,38372.08,2.57,3,14996.18,1
s_000818,0,18303.77,5.63,29,16980.11,2
s_000819,0,26869.41,4.42,5,24105.1,1
s_000820,0,22681.63,2.43,26,17108.66,0
s_000821,0,26931.83,2.13,31,14347.99,0
s_000822,1,25683.17,4.98,38,12087.33,1
s_000823,0,34649.31,3.89,14,29195.8,0
s_000824,0,32560.97,3.41,19,35923.17,3
s_000825,0,8426.93,0.13,29,6856.57,0
s_000826,0,17970.29,1.39,24,10801.56,2
s_000827,0,25327.35,6.54,51,20533.29,1
s_000828,0,33877.69,0.0,23,11373.98,2
s_000829,0,53167.36,2.37,67,27614.05,1
s_000830,0,12819.94,6.61,23,10105.68,0
s_000831,0,32195.59,4.73,15,18953.52,0
s_000832,0,22749.77,5.25,36,16837.34,0
s_000833,0,39579.37,2.38,8,33603.61,0
s_000834,0,10638.15,0.27,14,9277.62,0
s_000835,0,41418.66,2.87,31,29580.66,0
s_000836,0,3000.0,4.43,14,2114.41,1
s_000837,0,34978.92,0.0,39,10800.97,2
s_000838,0,40895.68,2.4,31,18942.23,0
s_000839,0,16879.18,7.27,19,12306.57,2
s_000840,0,28973.62,7.96,26,28610.64,1
s_000841,0,27950.01,3.55,46,23987.69,0
s_000842,0,27770.88,5.37,20,27848.23,0
s_000843,0,46743.29,3.52,34,22768.15,1
s_000844,0,21585.58,2.75,42,9810.9,0
s_000845,0,16761.38,0.56,53,9761.69,0
s_000846,0,52428.2,4.8,33,51629.98,0
s_000847,0,47222.46,1.34,5,41268.75,0
s_000848,0,33271.78,3.68,11,27856.02,0
s_000849,0,17184.17,3.1,81,8361.77,1
s_000850,0,11657.27,4.52,22,4833.16,1
s_000851,0,3000.0,6.26,0,2939.07,0
s_000852,0,23436.93,0.5,24,14593.26,0
s_000853,0,36072.19,2.96,22,17012.5,2
s_000854,1,32296.25,0.9,0,22307.56,0
s_000855,0,21046.33,4.3,19,13896.82,0
s_000856,0,37840.02,6.25,41,29496.04,0
s_000857,0,52288.08,0.0,24,43782.0,0
s_000858,0,19688.3,5.44,0,8003.78,0
s_000859,0,29172.63,0.0,12,31332.86,0
s_000860,0,17190.62,3.61,23,7293.22,0
s_000861,0,18221.53,1.01,9,11832.52,1
s_000862,0,27342.54,3.63,19,28638.68,1
s_000863,0,28878.98,5.44,28,26642.92,0
s_000864,0,21440.86,7.17,15,19867.98,2
s_000865,0,15714.11,6.71,34,15661.14,1
s_000866,0,27082.83,0.0,25,15471.13,0
s_000867,0,31933.29,2.6,18,17570.21,0
s_000868,0,45593.22,6.24,46,38841.69,3
s_000869,1,33893.27,8.79,28,10169.06,2
s_000870,0,11384.73,3.44,0,10970.59,0
s_000871,1,41604.85,0.0,13,41023.96,2
s_000872,0,15374.83,2.97,46,10367.3,0
s_000873,0,22158.19,0.0,46,22201.22,0
s_000874,0,33116.88,3.38,4,29365.66,1
s_000875,0,33194.18,1.98,50,18650.28,0
s_000876,0,23644.01,0.37,0,13931.96,1
s_000877,0,29055.82,7.4,16,12676.99,0
s_000878,0,22053.72,2.46,38,18443.08,2
s_000879,0,39241.02,0.31,6,36285.91,2
s_000880,0,23125.82,4.25,13,15805.85,2
s_000881,0,35076.18,5.22,44,21053.11,2
s_000882,0,6571.19,5.54,41,6587.19,0
s_000883,0,18157.65,2.81,4,17391.67,3
s_000884,0,12726.39,4.33,21,9073.24,0
s_000885,0,30696.57,2.97,43,11636.28,1
s_000886,1,20676.64,0.48,27,12061.23,0
s_000887,0,36406.31,2.76,10,30096.92,3
s_000888,0,9607.23,2.21,30,2313.3,0
s_000889,0,40323.61,2.72,12,25007.38,2
s_000890,0,22012.68,1.31,30,9036.56,1
s_000891,0,20460.71,2.34,34,12674.04,1
s_000892,1,3349.3,3.51,4,2184.87,0
s_000893,0,18916.21,0.0,0,20442.28,0
s_000894,0,32231.07,1.99,13,12398.78,1
s_000895,0,21156.69,1.56,11,11399.72,2
s_000896,0,48051.91,2.5,7,31889.8,0
s_000897,0,20776.15,2.38,50,13631.16,0
s_000898,0,23780.16,3.58,58,2924.83,2
s_000899,0,26021.01,0.92,27,20738.09,0
s_000900,1,17020.56,0.0,9,10618.42,4
s_000901,0,30116.5,2.57,6,23541.9,0
s_000902,1,35525.12,0.0,14,32682.18,1
s_000903,0,27608.3,3.01,22,28767.08,0
s_000904,0,18181.01,2.17,13,9024.9,0
s_000905,0,23903.67,5.13,37,21034.53,0
s_000906,0,24535.5,6.1,44,14111.47,1
s_000907,0,24870.28,8.15,37,19055.71,0
s_000908,0,13489.96,8.95,9,4634.59,2
s_000909,1,4772.18,5.27,57,2923.22,4
s_000910,0,30188.95,3.29,32,20256.04,1
s_000911,0,16502.86,1.72,16,16473.13,0
s_000912,0,17136.51,3.82,1,10675.42,1
s_000913,0,23750.07,2.28,57,6582.37,0
s_000914,0,19571.37,4.17,9,12218.82,0
s_000915,0,3000.0,6.22,34,1923.34,0
s_000916,0,33937.1,1.48,22,34257.24,2
s_000917,0,33883.45,4.25,25,25220.94,0
s_000918,0,38290.33,0.0,62,36297.97,2
s_000919,1,45263.88,6.27,28,21897.65,4
s_000920,0,45782.54,3.84,0,23487.3,0
s_000921,0,54904.84,4.57,0,46061.44,1
s_000922,0,18611.1,5.86,27,10915.46,0
s_000923,1,56684.58,2.03,31,43678.12,0
s_000924,1,11786.22,5.38,15,9132.61,0
s_000925,0,36447.89,2.08,33,35279.1,0
s_000926,0,19779.83,5.96,8,16335.61,2
s_000927,0,40505.51,3.05,82,25967.14,3
s_000928,0,21399.52,6.72,31,12566.66,1
s_000929,0,30045.95,1.74,37,13113.84,1
s_000930,0,41286.29,0.0,7,9605.06,0
s_000931,0,38651.2,3.23,20,27100.77,4
s_000932,0,33835.36,5.8,4,27347.26,0
s_000933,0,32161.69,6.06,0,11130.23,0
s_000934,0,46580.49,4.24,22,32800.94,2
s_000935,0,15534.0,0.0,0,13782.92,0
s_000936,0,13929.44,0.0,25,11475.44,2
s_000937,1,13975.58,4.32,12,10465.83,0
s_000938,0,51180.9,6.97,27,21845.4,1
s_000939,1,28143.37,3.44,53,8570.26,0
s_000940,0,30301.19,6.72,2,15924.82,3
s_000941,0,16334.29,3.47,27,18652.15,1
s_000942,0,23395.19,6.95,21,16026.37,1
s_000943,1,47836.48,4.9,13,35579.43,2
s_000944,1,21173.32,0.78,14,16009.45,0
s_000945,0,29450.51,5.27,9,17169.05,1
s_000946,1,20993.41,0.08,61,17376.72,2
s_000947,1,13818.14,4.86,13,4336.34,2
s_000948,0,38826.85,1.8,47,30320.78,0
s_000949,0,24638.21,7.31,31,18192.34,1
s_000950,0,24062.58,4.17,33,9203.98,2
s_000951,0,16088.79,3.39,29,5045.71,2
s_000952,0,23672.5,0.0,19,14175.52,1
s_000953,0,16191.78,5.99,2,9044.38,1
s_000954,0,37744.1,2.83,23,27898.91,1
s_000955,0,33332.07,7.52,8,16514.83,0
s_000956,1,37405.29,4.11,0,35452.87,0
s_000957,0,34910.43,3.41,22,36159.5,0
s_000958,0,21475.0,7.16,20,21367.24,2
s_000959,0,31451.88,1.98,14,24325.0,0
s_000960,0,33290.77,5.38,0,23399.07,0
s_000961,0,57688.42,6.75,47,37386.04,1
s_000962,0,39840.65,3.02,34,25789.52,0
s_000963,0,32091.6,2.14,30,25087.3,0
s_000964,0,30255.8,5.21,11,13226.56,0
s_000965,1,38140.69,5.66,25,18486.6,2
s_000966,1,13233.89,1.27,0,9899.59,2
s_000967,0,32801.87,4.12,16,21542.63,0
s_000968,0,23171.55,3.33,16,19818.09,0
s_000969,0,29424.37,0.0,29,8077.55,0
s_000970,0,33430.43,1.88,40,29588.29,2
s_000971,0,35074.96,0.0,19,31411.79,0
s_000972,0,17162.77,5.69,51,12105.12,0
s_000973,0,8213.87,2.66,36,5645.23,0
s_000974,0,41572.74,0.77,18,31290.77,0
s_000975,0,34812.39,3.84,28,29104.41,0
s_000976,0,25243.81,0.3,36,12892.54,0
s_000977,0,19965.89,0.0,33,13895.14,1
s_000978,0,28560.44,3.26,13,20087.8,0
s_000979,0,44161.32,0.58,7,28936.76,3
s_000980,0,22860.26,1.65,51,16237.41,0
s_000981,0,22757.06,0.49,0,13355.7,1
s_000982,0,27643.0,2.35,3,26213.11,2
s_000983,0,33157.87,0.84,50,13824.44,1
s_000984,0,31342.08,2.15,36,29327.46,2
s_000985,0,15862.85,2.02,15,12388.76,4
s_000986,0,23396.34,3.45,17,9920.05,1
s_000987,1,50671.5,2.59,36,25071.0,2
s_000988,0,29405.72,0.92,21,17142.12,0
s_000989,0,26252.66,0.0,19,12865.73,0
s_000990,0,31345.5,1.8,16,34044.11,0
s_000991,0,20559.28,3.11,20,24357.67,1
s_000992,0,28865.06,1.03,43,15516.34,0
s_000993,0,23107.26,4.87,45,24776.34,1
s_000994,0,24148.87,2.24,0,24881.15,1
s_000995,0,3000.0,1.64,23,2863.58,0
s_000996,0,43332.64,0.0,4,43485.89,0
s_000997,0,40370.56,3.3,36,22705.58,0
s_000998,0,23664.77,2.36,17,26379.66,2
s_000999,0,30997.93,3.79,56,20103.11,2
s_001000,0,3000.0,1.04,21,2779.02,0
s_001001,0,34783.28,0.86,0,14054.41,1
s_001002,0,25924.33,1.75,19,21206.49,1
s_001003,0,17333.18,1.56,31,13753.42,1
s_001004,0,34792.28,6.33,0,25994.97,1
s_001005,1,26470.75,3.36,11,20367.43,2
s_001006,0,27002.63,2.59,15,3123.98,2
s_001007,0,22521.07,5.6,33,20602.97,0
s_001008,0,47134.6,5.82,39,33496.72,0
s_001009,0,22428.52,0.89,41,21665.08,0
s_001010,0,30322.14,0.97,12,9635.31,1
s_001011,0,43300.14,2.9,17,36395.06,0
s_001012,0,18968.13,5.49,23,13570.13,1
s_001013,0,31192.2,5.2,30,17558.27,0
s_001014,0,30919.42,6.36,12,13534.82,1
s_001015,0,42451.71,3.52,15,33802.45,0
s_001016,0,43724.15,0.72,8,23924.25,0
s_001017,0,17332.09,7.67,19,9780.88,0
s_001018,0,14132.62,3.46,6,7723.82,1
s_001019,0,51435.97,0.28,21,12651.47,3
s_001020,1,32971.03,1.52,12,23388.83,0
s_001021,0,22015.0,4.95,69,23500.59,1
s_001022,0,26984.13,6.07,42,24562.06,0
s_001023,0,33279.02,3.09,42,14910.54,1
s_001024,0,51555.15,2.93,24,37060.14,2
s_001025,1,3000.0,0.0,30,1771.96,3
s_001026,1,37863.72,1.97,38,41369.2,1
s_001027,0,42048.21,2.95,17,27265.2,0
s_001028,0,38606.46,1.47,0,27489.9,0
s_001029,0,14989.62,4.77,31,9034.24,1
s_001030,0,30653.72,2.6,0,14229.04,0
s_001031,0,30187.04,6.19,12,16742.8,2
s_001032,0,15255.22,3.92,36,12184.63,1
s_001033,1,3000.0,3.63,1,1865.89,1
s_001034,0,16817.68,7.4,20,9263.66,1
s_001035,1,29638.5,3.37,22,16094.16,0
s_001036,0,33485.85,2.88,37,15289.94,1
s_001037,0,50702.09,3.57,22,11520.98,1
s_001038,0,53641.77,4.28,56,54584.44,2
s_001039,1,35793.61,4.47,4,21255.35,0
s_001040,0,19981.6,7.74,27,18483.05,0
s_001041,0,33218.35,5.03,34,37654.16,1
s_001042,1,17787.73,2.79,47,13970.77,2
s_001043,0,30212.6,1.47,33,25482.6,0
s_001044,1,16891.62,3.03,11,12638.59,1
s_001045,0,37864.68,4.08,43,11541.77,1
s_001046,0,43755.97,4.1,25,28961.18,0
s_001047,0,28969.83,6.33,7,25932.31,0
s_001048,0,35678.01,6.96,0,21120.3,0
s_001049,0,58836.5,1.32,24,35779.55,0
s_001050,0,31227.86,3.71,51,14319.43,2
s_001051,0,72206.33,2.4,28,47394.08,0
s_001052,0,28803.24,2.64,27,15336.63,0
s_001053,0,23432.35,3.1,33,17216.11,0
s_001054,0,27992.04,3.32,26,23162.01,0
s_001055,0,19649.37,6.73,0,8139.97,1
s_001056,0,34036.93,1.01,34,25489.96,1
s_001057,0,17869.62,0.39,31,5369.3,2
s_001058,0,24096.19,6.78,36,12752.99,0
s_001059,0,21455.63,4.47,34,10366.82,0
s_001060,0,30766.93,4.1,55,6651.09,2
s_001061,0,29604.65,1.8,37,22436.13,0
s_001062,0,32476.19,2.93,34,24632.69,1
s_001063,0,6595.64,0.77,36,5257.38,1
s_001064,0,33882.16,2.51,2,32997.5,0
s_001065,0,51117.31,4.58,30,29184.88,0
s_001066,0,26787.87,1.65,25,17935.53,0
s_001067,0,53164.58,0.89,30,32343.17,0
s_001068,0,30859.19,4.13,18,30433.47,0
s_001069,1,38483.15,4.69,0,18213.6,0
s_001070,0,62099.5,2.14,18,31651.77,2
s_001071,0,34191.62,1.75,31,15750.93,0
s_001072,0,48662.48,2.86,19,30056.86,0
s_001073,0,17919.79,3.74,37,4747.54,1
s_001074,0,30434.68,0.0,0,29939.97,0
s_001075,0,29037.03,0.18,48,13345.03,1
s_001076,1,34179.87,0.0,0,27598.6,1
s_001077,1,25851.99,8.0,48,27522.42,0
s_001078,0,21733.55,0.3,8,16315.7,0
s_001079,0,25205.82,2.17,34,22909.78,0
s_001080,0,24752.96,1.39,17,19789.41,0
s_001081,0,3000.0,0.0,16,1942.8,0
s_001082,0,40247.68,5.95,26,13957.72,0
s_001083,0,21208.05,1.5,23,18492.27,1
s_001084,0,48138.8,1.82,34,55322.18,0
s_001085,0,43289.75,4.53,59,35464.83,0
s_001086,0,39067.08,4.27,38,29254.25,0
s_001087,0,29896.1,4.88,49,22634.95,2
s_001088,0,21010.9,0.04,28,4434.15,1
s_001089,0,39210.66,3.03,32,34449.06,0
s_001090,0,32179.79,3.53,26,19514.19,0
s_001091,0,40824.11,3.61,36,10180.11,3
s_001092,0,46334.39,5.0,48,48722.97,0
s_001093,1,39414.35,4.46,30,13864.46,2
s_001094,1,13995.42,5.94,32,9771.84,0
s_001095,0,21250.14,2.27,18,15498.45,3
s_001096,0,33021.87,6.53,6,18792.3,0
s_001097,0,23065.23,3.05,20,19663.84,0
s_001098,0,21684.78,1.3,47,14609.33,1
s_001099,0,26100.66,1.24,35,23655.62,2
s_001100,0,31885.02,2.54,54,22850.99,1
s_001101,0,28639.97,2.23,16,13324.82,0
s_001102,0,15466.1,2.56,15,10613.78,0
s_001103,0,24521.36,0.18,6,13213.9,0
s_001104,0,30734.73,6.05,9,17275.9,0
s_001105,0,18477.42,0.23,23,13685.76,0
s_001106,0,22668.8,2.93,42,19721.14,2
s_001107,0,12964.9,3.2,28,7230.47,0
s_001108,0,14327.73,2.9,36,8275.01,3
s_001109,0,37488.23,2.63,15,22163.33,2
s_001110,0,34392.74,3.19,6,20523.86,0
s_001111,0,30799.27,2.26,48,16892.64,0
s_001112,0,35437.38,6.58,0,29757.88,1
s_001113,0,25350.15,2.19,58,18945.08,0
s_001114,0,33505.98,2.41,19,23536.37,0
